[[32;1;1mINFO[0m] Connection established.
[21:27:46][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 31.80 | Mid: 198.0600 | Sprd: 0.0800
[23:01:55][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -15.87 | Mid: 210.7600 | Sprd: 0.0600
[23:01:55][AMZN] State: ENTERING | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 1 | EMA: 47.42 | Mid: 160.7400 | Sprd: 0.0600
[23:01:56][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 9 | NeutStr: 0 | EMA: 93.91 | Mid: 396.0000 | Sprd: 0.1200
[23:01:56][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -20.62 | Mid: 210.8750 | Sprd: 0.0100
[23:01:57][MSFT] State: ENTERING | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 0 | NeutStr: 0 | EMA: 106.48 | Mid: 396.0500 | Sprd: 0.1600
[23:01:56][AMZN] State: HOLDING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 32.41 | Mid: 160.7650 | Sprd: 0.0500
[23:01:57][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -27.39 | Mid: 210.8500 | Sprd: 0.0400
[23:01:57][AMZN] State: HOLDING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 44.77 | Mid: 160.7700 | Sprd: 0.0400
[23:01:58][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -61.23 | Mid: 210.8050 | Sprd: 0.0300
[23:01:58][MSFT] State: HOLDING  | Pos:  +200 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 131.57 | Mid: 396.1350 | Sprd: 0.1500
[23:01:58][AMZN] State: HOLDING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 84.59 | Mid: 160.7950 | Sprd: 0.0500
[23:01:59][MSFT] State: HOLDING  | Pos:  +200 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 119.22 | Mid: 396.0400 | Sprd: 0.1400
[23:01:59][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -85.73 | Mid: 210.7850 | Sprd: 0.0100
[23:01:59][AMZN] State: HOLDING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 101.03 | Mid: 160.7550 | Sprd: 0.0500
[23:02:00][MSFT] State: HOLDING  | Pos:  +200 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 109.01 | Mid: 396.0300 | Sprd: 0.1200
[23:02:00][AAPL] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -102.85 | Mid: 210.7800 | Sprd: 0.0600
[23:02:00][AMZN] State: HOLDING  | Pos:  +200 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 82.93 | Mid: 160.6800 | Sprd: 0.0400
[23:02:01][MSFT] State: HOLDING  | Pos:  +200 | Sig: BUY_PRESSURE   | Streak: 4 | NeutStr: 0 | EMA: 93.14 | Mid: 396.0450 | Sprd: 0.1500
[23:02:01][AAPL] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -141.00 | Mid: 210.7700 | Sprd: 0.0400
[23:02:01][AMZN] State: HOLDING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 55.62 | Mid: 160.6750 | Sprd: 0.0300
[23:02:02][MSFT] State: HOLDING  | Pos:  +200 | Sig: BUY_PRESSURE   | Streak: 5 | NeutStr: 0 | EMA: 58.45 | Mid: 396.0400 | Sprd: 0.1400
[23:02:02][AAPL] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 3 | NeutStr: 0 | EMA: -131.73 | Mid: 210.8100 | Sprd: 0.0200
[23:02:02][AMZN] State: HOLDING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 31.62 | Mid: 160.6850 | Sprd: 0.0500
[23:02:03][MSFT] State: HOLDING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -0.49 | Mid: 395.9000 | Sprd: 0.1600
[23:02:03][AAPL] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 4 | NeutStr: 0 | EMA: -130.55 | Mid: 210.7900 | Sprd: 0.0400
[23:02:03][AMZN] State: EXITING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -10.75 | Mid: 160.6750 | Sprd: 0.0300
[23:02:04][MSFT] State: HOLDING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -35.62 | Mid: 395.8600 | Sprd: 0.2000
[23:02:04][AAPL] State: ENTERING | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 0 | NeutStr: 0 | EMA: -160.53 | Mid: 210.7700 | Sprd: 0.0200
[23:02:04][AMZN] State: EXITING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -41.06 | Mid: 160.6600 | Sprd: 0.0200
[23:02:05][MSFT] State: EXITING  | Pos:  +200 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -68.82 | Mid: 395.8000 | Sprd: 0.2200
[23:02:05][AAPL] State: HOLDING  | Pos:  -200 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -154.91 | Mid: 210.7700 | Sprd: 0.0400
[23:02:05][AMZN] State: EXITING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -58.83 | Mid: 160.6450 | Sprd: 0.0500
[23:02:06][MSFT] State: EXITING  | Pos:  +200 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -97.08 | Mid: 395.8000 | Sprd: 0.2200
[23:02:06][AAPL] State: HOLDING  | Pos:  -200 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -130.94 | Mid: 210.7750 | Sprd: 0.0300
[23:02:06][AMZN] State: EXITING  | Pos:  +200 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -80.45 | Mid: 160.6400 | Sprd: 0.0400
[23:02:07][AAPL] State: HOLDING  | Pos:  -200 | Sig: SELL_PRESSURE  | Streak: 3 | NeutStr: 0 | EMA: -153.76 | Mid: 210.7550 | Sprd: 0.0300
[MSFT][EXITING] Flip SELL 4 lots (exit 2 + new 2) @ 395.8000
[23:02:07][MSFT] State: ENTERING | Pos:  +200 | Sig: SELL_PRESSURE  | Streak: 0 | NeutStr: 0 | EMA: -110.13 | Mid: 395.8000 | Sprd: 0.2200
[23:02:07][AMZN] State: EXITING  | Pos:  +100 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -117.67 | Mid: 160.6250 | Sprd: 0.0500
[23:02:08][MSFT] State: ENTERING | Pos:  +200 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -107.21 | Mid: 395.7850 | Sprd: 0.1900
[23:02:08][AAPL] State: HOLDING  | Pos:  -200 | Sig: SELL_PRESSURE  | Streak: 4 | NeutStr: 0 | EMA: -131.12 | Mid: 210.7700 | Sprd: 0.0400
[23:02:08][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 3 | NeutStr: 0 | EMA: -117.62 | Mid: 160.6350 | Sprd: 0.0300
[23:02:09][AAPL] State: HOLDING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -56.71 | Mid: 210.7650 | Sprd: 0.0100
[23:02:09][MSFT] State: HOLDING  | Pos:  -300 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -80.45 | Mid: 395.8700 | Sprd: 0.1600
[23:02:09][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 4 | NeutStr: 0 | EMA: -102.01 | Mid: 160.6350 | Sprd: 0.0300
[23:02:10][MSFT] State: HOLDING  | Pos:  -300 | Sig: SELL_PRESSURE  | Streak: 3 | NeutStr: 0 | EMA: -48.39 | Mid: 395.8700 | Sprd: 0.1600
[23:02:10][AAPL] State: HOLDING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -38.71 | Mid: 210.7250 | Sprd: 0.0100
[23:02:10][AMZN] State: ENTERING | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 0 | NeutStr: 0 | EMA: -96.19 | Mid: 160.5600 | Sprd: 0.0600
[23:02:11][MSFT] State: HOLDING  | Pos:  -300 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -38.74 | Mid: 395.7600 | Sprd: 0.1200
[23:02:11][AAPL] State: HOLDING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -48.61 | Mid: 210.7250 | Sprd: 0.0500
[23:02:12][MSFT] State: HOLDING  | Pos:  -300 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -40.41 | Mid: 395.7550 | Sprd: 0.1300
[23:02:11][AMZN] State: HOLDING  | Pos:  -200 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -74.80 | Mid: 160.5750 | Sprd: 0.0300
[23:02:12][AAPL] State: EXITING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -25.98 | Mid: 210.7350 | Sprd: 0.0300
[23:02:12][AMZN] State: HOLDING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -41.50 | Mid: 160.5750 | Sprd: 0.0300
[23:02:13][MSFT] State: HOLDING  | Pos:  -300 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -21.20 | Mid: 395.8250 | Sprd: 0.1900
[23:02:13][AAPL] State: EXITING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -45.43 | Mid: 210.7350 | Sprd: 0.0300
[23:02:13][AMZN] State: HOLDING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -44.62 | Mid: 160.5700 | Sprd: 0.0400
[23:02:14][MSFT] State: HOLDING  | Pos:  -300 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -23.12 | Mid: 395.8100 | Sprd: 0.2200
[23:02:14][AAPL] State: EXITING  | Pos:  -100 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -29.16 | Mid: 210.7400 | Sprd: 0.0200
[23:02:14][AMZN] State: HOLDING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -58.56 | Mid: 160.5600 | Sprd: 0.0600
[23:02:15][MSFT] State: HOLDING  | Pos:  -300 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -20.63 | Mid: 395.8150 | Sprd: 0.1700
[23:02:15][AMZN] State: HOLDING  | Pos:  -200 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -69.20 | Mid: 160.5350 | Sprd: 0.0500
[23:02:15][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -17.92 | Mid: 210.6900 | Sprd: 0.0400
[23:02:16][MSFT] State: EXITING  | Pos:  -300 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -11.14 | Mid: 395.8050 | Sprd: 0.1900
[23:02:16][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 1.73 | Mid: 210.6750 | Sprd: 0.0100
[23:02:16][AMZN] State: HOLDING  | Pos:  -200 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -97.85 | Mid: 160.5300 | Sprd: 0.0600
[23:02:17][MSFT] State: EXITING  | Pos:  -300 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -11.01 | Mid: 395.7850 | Sprd: 0.1700
[23:02:17][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -2.21 | Mid: 210.6850 | Sprd: 0.0500
[23:02:17][AMZN] State: HOLDING  | Pos:  -200 | Sig: SELL_PRESSURE  | Streak: 3 | NeutStr: 0 | EMA: -105.63 | Mid: 160.5450 | Sprd: 0.0500
[23:02:18][MSFT] State: EXITING  | Pos:  -300 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -18.59 | Mid: 395.8000 | Sprd: 0.2000
[23:02:18][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 11.24 | Mid: 210.6850 | Sprd: 0.0500
[AMZN][HOLDING] Extended hold by 3s (streak) — extension 1/5, new target 10s
[23:02:18][AMZN] State: HOLDING  | Pos:  -200 | Sig: SELL_PRESSURE  | Streak: 4 | NeutStr: 0 | EMA: -82.52 | Mid: 160.5600 | Sprd: 0.0400
[23:02:19][MSFT] State: EXITING  | Pos:  -300 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -12.75 | Mid: 395.8100 | Sprd: 0.1800
[23:02:19][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -36.32 | Mid: 210.6700 | Sprd: 0.0400
[23:02:19][AMZN] State: HOLDING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -44.84 | Mid: 160.5700 | Sprd: 0.0200
[23:02:20][MSFT] State: EXITING  | Pos:  -300 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -22.15 | Mid: 395.8000 | Sprd: 0.2000
[23:02:20][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -62.42 | Mid: 210.6600 | Sprd: 0.0200
[23:02:20][AMZN] State: HOLDING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -12.37 | Mid: 160.5550 | Sprd: 0.0500
[23:02:21][MSFT] State: EXITING  | Pos:  -300 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -24.30 | Mid: 395.8000 | Sprd: 0.2000
[23:02:21][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -90.85 | Mid: 210.6550 | Sprd: 0.0300
[23:02:21][AMZN] State: EXITING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 23.44 | Mid: 160.5550 | Sprd: 0.0500
[23:02:22][MSFT] State: EXITING  | Pos:  -300 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -7.86 | Mid: 395.8050 | Sprd: 0.1700
[23:02:22][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -81.84 | Mid: 210.6750 | Sprd: 0.0300
[23:02:22][AMZN] State: EXITING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 13.32 | Mid: 160.5400 | Sprd: 0.0600
[23:02:23][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -86.42 | Mid: 210.6600 | Sprd: 0.0400
[23:02:23][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -18.55 | Mid: 395.7450 | Sprd: 0.1300
[23:02:24][MSFT] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -40.77 | Mid: 395.7350 | Sprd: 0.1100
[23:02:23][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -36.49 | Mid: 160.5100 | Sprd: 0.0400
[23:02:24][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -94.48 | Mid: 210.6500 | Sprd: 0.0200
[23:02:24][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -92.11 | Mid: 160.5000 | Sprd: 0.0200
[23:02:25][MSFT] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -46.87 | Mid: 395.7350 | Sprd: 0.1100
[23:02:25][AAPL] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -105.80 | Mid: 210.6250 | Sprd: 0.0500
[23:02:25][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -108.79 | Mid: 160.5150 | Sprd: 0.0500
[23:02:26][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -37.01 | Mid: 395.7750 | Sprd: 0.1100
[23:02:26][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -95.87 | Mid: 210.6400 | Sprd: 0.0200
[23:02:26][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -99.16 | Mid: 160.5400 | Sprd: 0.0600
[23:02:27][MSFT] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -41.26 | Mid: 395.7600 | Sprd: 0.1400
[23:02:27][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -99.21 | Mid: 210.6450 | Sprd: 0.0300
[23:02:27][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -59.87 | Mid: 160.5550 | Sprd: 0.0300
[23:02:28][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -12.95 | Mid: 395.8200 | Sprd: 0.1600
[23:02:28][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -69.06 | Mid: 210.7500 | Sprd: 0.0400
[23:02:28][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 8.10 | Mid: 160.7200 | Sprd: 0.0400
[23:02:29][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 29.06 | Mid: 396.0500 | Sprd: 0.1600
[23:02:29][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -7.81 | Mid: 210.8050 | Sprd: 0.0300
[23:02:29][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 57.75 | Mid: 160.6900 | Sprd: 0.0200
[23:02:30][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 58.68 | Mid: 396.0500 | Sprd: 0.1600
[23:02:30][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 72.38 | Mid: 210.8750 | Sprd: 0.0300
[23:02:30][AMZN] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 69.82 | Mid: 160.6800 | Sprd: 0.0400
[23:02:31][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 78.31 | Mid: 396.1750 | Sprd: 0.0900
[23:02:31][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 118.92 | Mid: 210.8750 | Sprd: 0.0500
[23:02:31][AMZN] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 80.65 | Mid: 160.6950 | Sprd: 0.0100
[23:02:32][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 113.11 | Mid: 396.2250 | Sprd: 0.1300
[23:02:32][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 154.07 | Mid: 210.8800 | Sprd: 0.0400
[23:02:32][AMZN] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 76.01 | Mid: 160.6950 | Sprd: 0.0100
[23:02:33][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 117.45 | Mid: 396.2150 | Sprd: 0.1100
[23:02:33][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 139.29 | Mid: 210.7750 | Sprd: 0.0500
[23:02:33][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 29.48 | Mid: 160.6650 | Sprd: 0.0300
[23:02:34][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 4 | NeutStr: 0 | EMA: 90.95 | Mid: 396.1600 | Sprd: 0.1200
[23:02:34][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 4 | NeutStr: 0 | EMA: 120.03 | Mid: 210.7800 | Sprd: 0.0400
[23:02:34][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 5.97 | Mid: 160.6650 | Sprd: 0.0300
[23:02:35][MSFT] State: ENTERING | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 0 | NeutStr: 0 | EMA: 60.78 | Mid: 396.0800 | Sprd: 0.1800
[23:02:35][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 69.32 | Mid: 210.7650 | Sprd: 0.0300
[23:02:35][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -14.21 | Mid: 160.6050 | Sprd: 0.0300
[23:02:36][MSFT] State: ENTERING | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 1 | EMA: 40.66 | Mid: 396.1300 | Sprd: 0.2200
[23:02:36][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 47.45 | Mid: 210.7700 | Sprd: 0.0400
[23:02:36][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -41.87 | Mid: 160.6400 | Sprd: 0.0400
[23:02:37][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 40.68 | Mid: 210.8350 | Sprd: 0.0100
[23:02:37][MSFT] State: HOLDING  | Pos:  +100 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 18.17 | Mid: 396.1450 | Sprd: 0.1700
[23:02:37][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -69.30 | Mid: 160.5800 | Sprd: 0.0400
[23:02:38][MSFT] State: HOLDING  | Pos:  +100 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 22.32 | Mid: 396.1800 | Sprd: 0.2000
[23:02:38][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -7.01 | Mid: 210.7750 | Sprd: 0.0500
[23:02:38][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -74.40 | Mid: 160.5600 | Sprd: 0.0200
[23:02:39][MSFT] State: HOLDING  | Pos:  +100 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 23.45 | Mid: 396.1350 | Sprd: 0.1500
[23:02:39][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -93.56 | Mid: 210.7700 | Sprd: 0.0400
[23:02:39][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 3 | NeutStr: 0 | EMA: -91.38 | Mid: 160.5500 | Sprd: 0.0200
[23:02:40][MSFT] State: HOLDING  | Pos:  +100 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 45.16 | Mid: 396.1400 | Sprd: 0.1400
[23:02:40][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -80.85 | Mid: 210.7850 | Sprd: 0.0300
[23:02:40][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 4 | NeutStr: 0 | EMA: -83.59 | Mid: 160.5550 | Sprd: 0.0300
[23:02:41][MSFT] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 59.90 | Mid: 396.2000 | Sprd: 0.1600
[23:02:41][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -29.24 | Mid: 210.8900 | Sprd: 0.0200
[23:02:41][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 5 | NeutStr: 0 | EMA: -73.69 | Mid: 160.6050 | Sprd: 0.0700
[23:02:42][MSFT] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 81.14 | Mid: 396.2100 | Sprd: 0.1600
[23:02:42][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -18.36 | Mid: 210.8850 | Sprd: 0.0300
[23:02:42][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -51.88 | Mid: 160.6200 | Sprd: 0.0400
[23:02:43][MSFT] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 94.54 | Mid: 396.2700 | Sprd: 0.1600
[23:02:43][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 32.26 | Mid: 210.8800 | Sprd: 0.0400
[23:02:43][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -28.64 | Mid: 160.6150 | Sprd: 0.0500
[MSFT][HOLDING] Extended hold by 3s (streak) — extension 1/5, new target 10s
[23:02:44][MSFT] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 4 | NeutStr: 0 | EMA: 124.50 | Mid: 396.2800 | Sprd: 0.1400
